,Date,User,Tweet
69,2022-04-21 08:36:38+00:00,gpph,"📍 We're now at Mr. Faisal Mangondato's office to deliver your letters urging him to include climate action in his agenda.

#Love52 #TheFutureIs52 https://t.co/050JFUJh8T"
70,2022-04-21 03:40:13+00:00,gmanews,"Nakipagpulong ngayong Huwebes si presidential candidate Faisal Mangondato sa ilang miyembro ng religious group sa Rosario, La Union. Kasama niya ang kaniyang ka-tandem na si vice presidential candidate Serapio Carlos. #Eleksyon2022 

(Courtesy: @GMARegionalTV Balitang Amianan) https://t.co/wXrEHAtaU3"
71,2022-04-19 04:20:51+00:00,Luwi_san,"Faisal Mangondato
- I don't think Federalism is a good system of government for the Philippines."
72,2022-04-18 15:53:59+00:00,vivfromearth,"This pic was during the COMELEC Debates. You can see Ka Leody de Guzman, Jose Montemayor &amp; Faisal Mangondato there. Obviously James Jimenez has to attend because he's the COMELEC spokesperson. Learn to look around!"
73,2022-04-18 13:57:07+00:00,cnnphilippines,"The party of presidential candidate Faisal Mangondato said on Monday he was unaware of the Easter Sunday media briefing held by his opponents even if his name was mentioned, #TheFilipinoVotes https://t.co/dt0yeENeHh"
74,2022-04-18 09:57:13+00:00,SUSG_Research,"Running under the banner of Katipunan ng Kamalayang Kayumanggi, Faisal Mangondato is one of the aspiring presidential candidates willing to lead for the betterment of society. He believes that shifting from a unitary to federalism form of government will… https://t.co/3YAn4gj1da https://t.co/NGH7y22cPM"
75,2022-04-18 09:41:40+00:00,SUSG_Research,"Running under the banner of Katipunan ng Kamalayang Kayumanggi, Faisal Mangondato is one of the aspiring presidential candidates willing to lead for the betterment of society. He believes that shifting from a unitary to federalism form of government will solve the prevailing… https://t.co/ckwm0W0eve"
76,2022-04-18 07:35:49+00:00,migosaur,"And it's not ""The Muslim"". May pangalan sya. Faisal Mangondato. Di uso research?💅🏼"
77,2022-04-18 02:00:39+00:00,jantc1990,"Just watched last night @ 7:00-8:30 PM 
#PALIWANAG : The 2022 Election Townhall Series [04-17-2022 / Faisal Mangondato &amp; Carlosn Serapio
@bendijoaljo @dianequerrer @pcoogov @PIADesk 
@PTVph DWGT CH4"
78,2022-04-17 23:02:17+00:00,JPPhotographs,"@AlenJoson Yes. The beard is Faisal Mangondato, and the black shirt is Ka Leody."
79,2022-04-17 17:40:30+00:00,AkoSiKyubey,"@DionyyFedpar Sa totoo lang, mas trip ko na si Faisal Mangondato kaysa kay Yorme. 

Wala man siyang Parliamentary sa platform niya pero tingin ko, open siya for that lalo na't may functioning parliament na sa BARMM."
80,2022-04-17 11:55:00+00:00,gmanews,"Bumisita sina presidential candidate Faisal Mangondato at vice presidential candidate Carlos Serapio sa kanilang headquarters sa Bayombong, Nueva Vizcaya ngayong araw. Nakipagpulong din sila sa ilang taga-suporta sa isang mosque sa Solano, Nueva Vizcaya. 

Photo: Katipunan Party https://t.co/QOhM68gmQB"
81,2022-04-17 10:32:03+00:00,narniapevensie9,"Three men on the right:
Leody De Guzman
Jose Montemayor Jr.
Faisal Mangondato

ALL RUNNING FOR PRESIDENCY.

Talagang balak paatrasin ni Leni ang ibang tumatakbo pang Presidente. What a Dirty Move."
82,2022-04-17 10:19:31+00:00,KennethMata01,"I'm taking Mr. Faisal Mangondato all day over these sabdois politicians. 

#LeniLiwanagSaDilim"
83,2022-04-17 09:13:40+00:00,gretchenfilart,"Mad respect to Pacquiao, Ka Leody, Ernie Abella, and Faisal Mangondato for not joining this circus."
84,2022-04-17 06:32:33+00:00,sweetyizhuo,Is that Faisal Mangondato on the right side? He's also a presidential candidate diba?
85,2022-04-17 06:19:47+00:00,zanyheinsflynn,The right side of VP leni is Faisal Mangondato who is also running for the president. He is my moms first cousin btw skl.
86,2022-04-17 04:26:28+00:00,jpbpunzalan,"Kahit na tignan ang 3, 4, 5, 6 wala ka pa rin lmao sino ka ba? Hahahaha mas mataas pa nga % ni Faisal Mangondato sa'yo inamo HAHAHAHAHAHA"
87,2022-04-17 04:03:53+00:00,mai_tanchoco,"@dzrhnews asa ka pa. kung ayaw nang tao sa number 2 e bakit number 2 sya? so kung ayaw nang tao sa number 2 edi lalo naman ayaw nila sa TINIMBANG NGUNIT KULANG na number 3 nyo hano? LOLS 😂 lalo na sa number 4,5,6 etc! sorry pero si ginoong faisal mangondato lang ang nrerespeto ko sa inyo."
88,2022-04-16 11:43:23+00:00,GManicurist,"@marizumali @IskoMoreno @gmanews si montemayor , Norberto Gonzales at Faisal Mangondato lilipat na kay Isko. at mag networking nalang. Open Minded kaba? BWHAHAAHAH"
89,2022-04-16 06:50:03+00:00,avaninthony,"Ernie Abella / Norberto Gonzales / Faisal Mangondato / Joey Montemayor

Three from them will withdraw and endorse Isko."
90,2022-04-13 12:37:25+00:00,gmanews,"Bumisita ang tandem nina presidential candidate Faisal Mangondato at Carlos Serapio sa Taytay, Rizal para gunitain ang Semana Santa at Ramadan. #Eleksyon2022

Bisitahin ang https://t.co/0jbNLXHcen para sa iba pang updates tungkol sa #Eleksyon2022. https://t.co/pXGT4TcOeD"
91,2022-04-12 13:29:06+00:00,gmanews,"Sumalang sa Comelec e-rally kagabi si presidential candidate Faisal Mangondato. Nagtungo rin siya sa Lanao Del Sur noong linggo. Ang kaniyang ka-tandem na si vice presidential candidate Carlos Serapio, nasa Obando, Bulacan ngayong araw. https://t.co/8p06IV74y7"
92,2022-04-12 04:03:05+00:00,magnumopus_shs,"Former Presidential Spokesperson Ernesto Abella (Ind), businessman Faisal Mangondato (KTPNAN), and doctor and lawyer Joey Montemayor (DPP) did not receive any votes. (7/11)"
93,2022-04-11 15:22:01+00:00,gmanews,"Walang public activity ngayong araw sina presidential candidates Ka @LeodyManggagawa, Dr. Jose Montemayor Jr., at Faisal Mangondato.

Si presidential candidate Norberto Gonzales, nagpost sa kaniyang Facebook page ng isang media interview na dinaluhan niya. https://t.co/y9JjUilkMn"
94,2022-04-11 11:29:52+00:00,gmanews,"Walang aktibidad kahapon ang mga presidential candidate na sina Faisal Mangondato, Dr. Jose Montemayor Jr., at Ernesto Abella para sa #Eleksyon2022.

Dumalo sa isang private meeting si presidential candidate Norberto Gonzales. 

Photo: 24 Oras https://t.co/Jpfn453MLn"
95,2022-04-11 07:48:23+00:00,TheSpectrumPH,#6 | Faisal Mangondato https://t.co/cJQVX89kdQ
96,2022-04-10 15:12:29+00:00,StarValuePH,"STAR VALUE ANALYSIS © 
Analysis Exclusive Independent Objective Unbiased
#AEIOU 

Q1 How To Choose The Winnable Color #2022 

feat @ernieabella @LeodyManggagawa @IskoMoreno @NBGonzalesph  @bongbongmarcos @iampinglacson #FaisalMangondato #JoseMontemayor @MannyPacquiao @lenirobredo https://t.co/j7P0f1DfKg"
97,2022-04-10 10:18:56+00:00,IvanSaldajeno,@KevinLEstrada Mali pagkaintindi mo. Si Faisal Mangondato iboboto nila charizz
98,2022-04-09 19:30:00+00:00,PhilippineStar,"Presidential aspirant Faisal Mangondato will push a federal form of government if he wins this year’s elections, seeing it as a means to “rid” the country of its age-old problems. https://t.co/82LLEHuCDc"
99,2022-04-09 09:09:06+00:00,verafiles,"COMMENTARY: Faisal Mangondato appears to belong to the third category for nuisance candidacy, but so do Norberto Gonzales, Ernesto Abella, and Joey Montemayor.

https://t.co/l5dHBxkLXQ https://t.co/u3NmJbtKzg"
100,2022-04-09 07:41:06+00:00,magnumopus_shs,"Due to the limitations of the results, the supporters of Ernesto Abella, Faisal Mangondato, and Joey Montemayor are excluded. This will further be explained on April 12, when we release our mock poll for the presidential candidates. (13/16)"
101,2022-04-08 06:56:00+00:00,News5PH,"Presidential candidate Faisal Mangondato on Thursday renewed his push for federalism in the country if he wins in the 2022 elections, echoing the platform that President Rodrigo Duterte carried but failed to achieve during his term.

READ: https://t.co/L8MurSBk3w https://t.co/0MPHrlVs81"
102,2022-04-08 02:37:02+00:00,News5PH,"Ayon kay presidential candidate Faisal Mangondato, sakaling mahalal na pangulo, isusulong niya ang pederalismo dahil malulutas aniya nito ang maraming problema ng bansa. Nangako rin si Mangondato na itutulak niya na magkaroon ng panibagong sistema sa bansa. https://t.co/gJkNBTKOZ6"
103,2022-04-07 23:21:04+00:00,onenewsph,"#FaceTheChiefs | Katipunan ng Kamalayang Kayumanggi presidential candidate Faisal Mangondato claims that by having a federal system of government can solve many of the nation’s problems. He vows to push for changes in the Constitution if he wins.

https://t.co/CplYssFp57"
104,2022-04-07 23:19:24+00:00,onenewsph,"#FaceTheChiefs | Katipunan ng Kamalayang Kayumanggi presidential candidate Faisal Mangondato likened the COVID-19 response of the Duterte administration to a declaration of martial law. 

https://t.co/pbymLm4lih"
105,2022-04-07 13:38:41+00:00,gmanews,"Walang pampublikong aktibidad ang presidential candidates na sina Faisal Mangondato at Dr. Jose Montemayor Jr. ngayong araw para sa #Eleksyon2022.

Bisitahin ang https://t.co/X90V3XJUht para sa iba pang updates tungkol sa #Eleksyon2022. https://t.co/sOvoJLA5Hp"
106,2022-04-07 12:49:14+00:00,jantc1990,"NW #TheChiefs [04-07-2022 / Face the Chiefs: Faisal Mangondato]
@CignalTV @News5PH @onenewsph"
