,Date,User,Tweet
51,2022-05-04 18:33:41+00:00,Jwiekgjk,basta ako leni for pres tas willie ong for vice pres
52,2022-05-04 18:02:48+00:00,thenewhueph,@djmotwister BBM/Dr Willie Ong daw sirrr 😀
53,2022-05-04 14:40:29+00:00,Johnny91304868,VOTE :DOC WILLIE ONG for VICE PRESIDENT
54,2022-05-04 14:22:49+00:00,manilabulletin,"@CalvinCordova Vice presidential candidate Dr. Willie Ong, together with his wife Liza, braves the downpour so he could be on stage for his and Manila Mayor Isko Moreno's campaign rally in Cebu City on Wednesday night. | via @CalvinCordova https://t.co/B0DqkPkA0F"
55,2022-05-04 14:21:16+00:00,CalvinCordova,"Vice presidential candidate Dr. Willie Ong, together with his wife Liza, braves the downpour so he could be on stage for his and Manila Mayor Isko Moreno's campaign rally in Cebu City on Wednesday night.@manilabulletin https://t.co/0irKFf0N65"
56,2022-05-04 14:14:17+00:00,SilvinoGlen,Solid si doctor willie ong
57,2022-05-04 14:12:44+00:00,manilabulletin,"Despite the heavy downpour, the campaign rally of presidential candidate and Manila Mayor Isko Moreno and his running mate Dr. Willie Ong continues at the reclamation area in Cebu City on Wednesday night. | via @CalvinCordova https://t.co/To8uJMbGmm"
58,2022-05-04 14:10:00+00:00,gmanews,"Nasa Cebu City rin ngayong araw sina Manila Mayor Isko Moreno at ka-tandem niyang si Doc. Willie Ong. Ngayong malapit na matapos ang kampanya, sabi ni Moreno, may stratehiya pa sila. | May 4, 2022 https://t.co/4lhJkgvDKt"
59,2022-05-04 13:49:38+00:00,hseungmyluv,"MY TITA CONVINCED MY MOM TO VOTE FOR LENI, BUT MY MOM SAID ONLY IF MY TITA VOTE FOR WILLIE ONG-😭😭"
60,2022-05-04 13:39:29+00:00,tibimarkdarell,Manny Pacquaio &amp; Willie Ong 🙌
61,2022-05-04 13:37:01+00:00,mdtcrt,"may reason siguro bakit nagwithdraw for candidacy si doc willie ong, I mean he might be the next doh secretary and he deserves the position 👉👈"
62,2022-05-04 13:20:19+00:00,EmEmMacatiag,"My President: Ka Leody De Guzman
My Vice-President: Doc Willie Ong
Here's my Senatorial List
1. Atty. Chel Diokno
2. Atty. Luke Espiritu
3. Neri Colmenares
4. Risa Hontiveros
5. Atty. Leila De Lima
6. Antonio ""Sonny"" Trillanes IV"
63,2022-05-04 12:37:12+00:00,iswjyrv05,"Leni and Doc Willie Ong ako. Yung sabi ni Leni na yung mga  bawat tao ay may access sa hospital, I think Doc Willie Ong will be a big help for that."
64,2022-05-04 11:46:11+00:00,diannessanti,"5 days till election day, found out that we were finally able to convert my dad from Ping-Willie Ong to #LeniKiko!!

Switch is real! 💖💚"
65,2022-05-04 10:45:27+00:00,jackiecuddles,"Level-headed and smart Domagoso kids 🤗👍 
📸 Doc Willie Ong FB

https://t.co/NfahZQnUEt"
66,2022-05-04 10:12:12+00:00,Kwineeeng,"Hence, my vote is for Doc. Willie Ong 💖💖"
67,2022-05-04 10:01:14+00:00,ramonbayron,"Boto Ko Buhay Ko 
Boto Mo Buhay Mo
Boto Natin Buhay Nating Lahat 
#Isip #Gawa #Puso #Halaga
#Mind #Act #Heart #Value

#PersonalChoice #PinipiliNaAKO BAGO!
#Presidente #3 ISKO MORENO DOMAGOSO
@IskoMoreno
#6 DOC WILLIE ONG 
@DocWillieOng
@drcarlbalita @GutocSamira @jopetsison2022 + https://t.co/zKz6amXyIL"
68,2022-05-04 09:53:04+00:00,chinitamd,"may 2 marites sa mall at ako na nageeavesdrop…

👩: Totoo talaga yung sinabi ni Dr. Willie Ong sa video nya…
👩‍🦰: umm, anong sabi nya?
👩: Di ba tumatakbo syang bise

I was like. I’m a doctor pero never akong bumilib sa mga sinasabi nya. Most of it are not even evidence based 🤦🏻‍♀️"
69,2022-05-04 09:39:25+00:00,thechronicleph,"Ibinahagi ni vice presidential candidate Doc Willie Ong kanyang mga plano pagkatapos ng eleksyon sa Mayo 9. Aniya, manalo man o matalo ay kanyang pupuntahan nang personal ang mga sumuporta sa kanya at gagamutin nang libre bilang pasasalamat.

#TheChronicle #SinoBayan https://t.co/4Zpa7GTAK4"
